record_id,material_key,material,condition,contamination,damage_level,weight_kg,matched_rule_id,matched_rule_name,recommendation,recovery_category,sustainability_score,reuse_score,recovery_score,circularity_level,assessment_status,requires_manual_review,estimated_co2_saved_kg,estimated_water_saved_liters,estimated_energy_saved_kwh,estimated_landfill_diverted_kg,dataset_type,dataset_purpose
TXT-00126,mixed_fabric,Mixed Fabric,poor,hazardous,moderate,0.8,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.08,Synthetic,Educational sustainability analytics
TXT-00127,wool,Wool,good,medium,severe,8.86,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,39,90,75,Low,Completed,False,26.58,5316.0,62.02,7.09,Synthetic,Educational sustainability analytics
TXT-00128,rayon,Rayon,poor,low,minor,1.75,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,38,65,75,Low,Manual Review Required,True,4.38,875.0,10.5,1.22,Synthetic,Educational sustainability analytics
TXT-00129,wool,Wool,good,medium,minor,43.47,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,32,90,50,Low,Manual Review Required,True,43.47,6520.5,86.94,17.39,Synthetic,Educational sustainability analytics
TXT-00130,acrylic,Acrylic,excellent,none,minor,11.63,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,85,65,95,High,Completed,False,93.04,25586.0,209.34,11.63,Synthetic,Educational sustainability analytics
TXT-00131,acrylic,Acrylic,poor,none,severe,1.0,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,44,65,75,Low,Completed,False,3.0,600.0,7.0,0.8,Synthetic,Educational sustainability analytics
TXT-00132,acrylic,Acrylic,good,medium,moderate,3.21,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,19,65,50,Low,Manual Review Required,True,3.21,481.5,6.42,1.28,Synthetic,Educational sustainability analytics
TXT-00133,acrylic,Acrylic,excellent,none,severe,0.63,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,62,65,75,Medium,Completed,False,1.89,378.0,4.41,0.5,Synthetic,Educational sustainability analytics
TXT-00134,mixed_fabric,Mixed Fabric,fair,medium,minor,6.24,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,26,65,65,Low,Manual Review Required,True,12.48,2496.0,31.2,4.06,Synthetic,Educational sustainability analytics
TXT-00135,silk,Silk,poor,high,minor,12.52,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,6.26,1001.6,12.52,3.76,Synthetic,Educational sustainability analytics
TXT-00136,rayon,Rayon,poor,none,moderate,7.34,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,42,65,75,Low,Manual Review Required,True,18.35,3670.0,44.04,5.14,Synthetic,Educational sustainability analytics
TXT-00137,rayon,Rayon,good,low,minor,32.79,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,229.53,62301.0,524.64,32.79,Synthetic,Educational sustainability analytics
TXT-00138,wool,Wool,poor,none,moderate,14.03,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,42.09,8418.0,98.21,11.22,Synthetic,Educational sustainability analytics
TXT-00139,acrylic,Acrylic,good,none,moderate,8.78,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,57.07,14926.0,122.92,8.34,Synthetic,Educational sustainability analytics
TXT-00140,rayon,Rayon,poor,low,minor,11.49,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,38,65,75,Low,Manual Review Required,True,28.73,5745.0,68.94,8.04,Synthetic,Educational sustainability analytics
TXT-00141,nylon,Nylon,good,none,none,8.66,RULE-005,Good condition donation,Donation,Reuse,84,65,95,High,Completed,False,60.62,16454.0,138.56,8.66,Synthetic,Educational sustainability analytics
TXT-00142,silk,Silk,poor,low,minor,13.72,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,44,90,75,Low,Manual Review Required,True,41.16,8232.0,96.04,10.98,Synthetic,Educational sustainability analytics
TXT-00143,nylon,Nylon,good,medium,severe,32.34,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,32,65,75,Low,Completed,False,97.02,19404.0,226.38,25.87,Synthetic,Educational sustainability analytics
TXT-00144,cotton,Cotton,excellent,hazardous,minor,12.71,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,1.27,Synthetic,Educational sustainability analytics
TXT-00145,polyester,Polyester,fair,low,moderate,9.89,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,64.28,16813.0,138.46,9.4,Synthetic,Educational sustainability analytics
TXT-00146,wool,Wool,excellent,medium,minor,6.08,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,47,90,75,Low,Manual Review Required,True,18.24,3648.0,42.56,4.86,Synthetic,Educational sustainability analytics
TXT-00147,polyester,Polyester,poor,high,severe,4.89,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,2.44,391.2,4.89,1.47,Synthetic,Educational sustainability analytics
TXT-00148,rayon,Rayon,poor,none,none,13.83,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,52,65,75,Low,Manual Review Required,True,34.58,6915.0,82.98,9.68,Synthetic,Educational sustainability analytics
TXT-00149,silk,Silk,fair,low,none,13.11,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,68,90,80,Medium,Completed,False,72.1,17043.0,157.32,11.8,Synthetic,Educational sustainability analytics
TXT-00150,rayon,Rayon,good,none,none,1.03,RULE-005,Good condition donation,Donation,Reuse,84,65,95,High,Completed,False,7.21,1957.0,16.48,1.03,Synthetic,Educational sustainability analytics
TXT-00151,denim,Denim,good,none,moderate,11.93,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,77.55,20281.0,167.02,11.33,Synthetic,Educational sustainability analytics
TXT-00152,wool,Wool,good,low,minor,7.57,RULE-005,Good condition donation,Donation,Reuse,77,90,95,Medium,Completed,False,52.99,14383.0,121.12,7.57,Synthetic,Educational sustainability analytics
TXT-00153,mixed_fabric,Mixed Fabric,excellent,low,minor,0.34,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,75,65,95,Medium,Completed,False,2.72,748.0,6.12,0.34,Synthetic,Educational sustainability analytics
TXT-00154,rayon,Rayon,poor,medium,none,5.31,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,27,65,75,Low,Manual Review Required,True,13.27,2655.0,31.86,3.72,Synthetic,Educational sustainability analytics
TXT-00155,mixed_fabric,Mixed Fabric,good,hazardous,moderate,4.67,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.47,Synthetic,Educational sustainability analytics
TXT-00156,nylon,Nylon,poor,none,minor,4.58,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,58,65,75,Medium,Completed,False,16.03,3206.0,34.35,3.66,Synthetic,Educational sustainability analytics
TXT-00157,linen,Linen,excellent,medium,minor,13.0,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,47,90,75,Low,Manual Review Required,True,39.0,7800.0,91.0,10.4,Synthetic,Educational sustainability analytics
TXT-00158,cotton,Cotton,poor,medium,severe,42.15,RULE-007,Cotton mechanical recycling,Mechanical Recycling,Recycling,25,90,75,Low,Completed,False,168.6,35827.5,379.35,35.83,Synthetic,Educational sustainability analytics
TXT-00159,silk,Silk,fair,low,moderate,10.23,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,66.5,17391.0,143.22,9.72,Synthetic,Educational sustainability analytics
TXT-00160,wool,Wool,fair,high,moderate,6.72,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,3.36,537.6,6.72,2.02,Synthetic,Educational sustainability analytics
TXT-00161,mixed_fabric,Mixed Fabric,good,none,severe,6.35,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,12.7,2540.0,31.75,4.13,Synthetic,Educational sustainability analytics
TXT-00162,silk,Silk,excellent,low,severe,13.72,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,60,90,80,Medium,Completed,False,75.46,17836.0,164.64,12.35,Synthetic,Educational sustainability analytics
TXT-00163,wool,Wool,good,medium,minor,11.25,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,32,90,50,Low,Manual Review Required,True,11.25,1687.5,22.5,4.5,Synthetic,Educational sustainability analytics
TXT-00164,denim,Denim,poor,low,none,3.54,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,10.62,2124.0,24.78,2.83,Synthetic,Educational sustainability analytics
TXT-00165,nylon,Nylon,poor,medium,minor,0.41,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,33,65,75,Low,Completed,False,1.43,287.0,3.07,0.33,Synthetic,Educational sustainability analytics
TXT-00166,acrylic,Acrylic,excellent,low,moderate,5.84,,,Manual Review,Unknown,30,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-00167,denim,Denim,excellent,none,none,8.51,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,68.08,18722.0,153.18,8.51,Synthetic,Educational sustainability analytics
TXT-00168,mixed_fabric,Mixed Fabric,good,none,severe,25.58,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,51.16,10232.0,127.9,16.63,Synthetic,Educational sustainability analytics
TXT-00169,nylon,Nylon,excellent,none,none,19.06,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,89,65,95,High,Completed,False,152.48,41932.0,343.08,19.06,Synthetic,Educational sustainability analytics
TXT-00170,silk,Silk,poor,none,minor,11.2,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,54,90,75,Low,Manual Review Required,True,33.6,6720.0,78.4,8.96,Synthetic,Educational sustainability analytics
TXT-00171,acrylic,Acrylic,good,medium,none,1.67,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,29,65,50,Low,Manual Review Required,True,1.67,250.5,3.34,0.67,Synthetic,Educational sustainability analytics
TXT-00172,rayon,Rayon,fair,high,minor,3.42,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,1.71,273.6,3.42,1.03,Synthetic,Educational sustainability analytics
TXT-00173,rayon,Rayon,poor,high,none,8.26,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,4.13,660.8,8.26,2.48,Synthetic,Educational sustainability analytics
TXT-00174,denim,Denim,excellent,none,severe,43.85,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,68,90,75,Medium,Completed,False,131.55,26310.0,306.95,35.08,Synthetic,Educational sustainability analytics
TXT-00175,polyester,Polyester,fair,low,moderate,11.84,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,76.96,20128.0,165.76,11.25,Synthetic,Educational sustainability analytics
TXT-00176,silk,Silk,poor,medium,minor,8.4,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,29,90,75,Low,Manual Review Required,True,25.2,5040.0,58.8,6.72,Synthetic,Educational sustainability analytics
TXT-00177,mixed_fabric,Mixed Fabric,good,high,minor,13.53,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,5,65,50,Low,Manual Review Required,True,6.76,1082.4,13.53,4.06,Synthetic,Educational sustainability analytics
TXT-00178,cotton,Cotton,good,hazardous,severe,12.02,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,1.2,Synthetic,Educational sustainability analytics
TXT-00179,polyester,Polyester,fair,none,none,3.72,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,70,65,75,Medium,Completed,False,14.88,3162.0,33.48,3.16,Synthetic,Educational sustainability analytics
TXT-00180,denim,Denim,excellent,none,none,1.88,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,15.04,4136.0,33.84,1.88,Synthetic,Educational sustainability analytics
TXT-00181,polyester,Polyester,good,medium,moderate,7.66,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,19,65,50,Low,Manual Review Required,True,7.66,1149.0,15.32,3.06,Synthetic,Educational sustainability analytics
TXT-00182,mixed_fabric,Mixed Fabric,excellent,medium,severe,6.98,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,37,65,75,Low,Completed,False,20.94,4188.0,48.86,5.58,Synthetic,Educational sustainability analytics
TXT-00183,cotton,Cotton,excellent,low,minor,7.46,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,81,90,95,High,Completed,False,59.68,16412.0,134.28,7.46,Synthetic,Educational sustainability analytics
TXT-00184,rayon,Rayon,excellent,none,moderate,4.27,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,60,65,75,Medium,Manual Review Required,True,12.81,2562.0,29.89,3.42,Synthetic,Educational sustainability analytics
TXT-00185,mixed_fabric,Mixed Fabric,fair,none,severe,6.91,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,37,65,65,Low,Manual Review Required,True,13.82,2764.0,34.55,4.49,Synthetic,Educational sustainability analytics
TXT-00186,mixed_fabric,Mixed Fabric,good,medium,none,13.19,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,36,65,65,Low,Manual Review Required,True,26.38,5276.0,65.95,8.57,Synthetic,Educational sustainability analytics
TXT-00187,acrylic,Acrylic,fair,none,minor,5.22,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,44,65,50,Low,Manual Review Required,True,9.4,1566.0,20.88,3.13,Synthetic,Educational sustainability analytics
TXT-00188,rayon,Rayon,good,medium,minor,3.97,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,25,65,50,Low,Manual Review Required,True,3.97,595.5,7.94,1.59,Synthetic,Educational sustainability analytics
TXT-00189,wool,Wool,fair,low,none,6.59,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,66,90,75,Medium,Completed,False,19.77,3954.0,46.13,5.27,Synthetic,Educational sustainability analytics
TXT-00190,denim,Denim,poor,low,moderate,5.08,RULE-011,Denim upcycling,Upcycling,Upcycling,50,90,80,Low,Completed,False,27.94,6604.0,60.96,4.57,Synthetic,Educational sustainability analytics
TXT-00191,polyester,Polyester,good,high,severe,13.75,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,6.88,1100.0,13.75,4.12,Synthetic,Educational sustainability analytics
TXT-00192,cotton,Cotton,poor,low,minor,3.35,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,44,90,75,Low,Manual Review Required,True,10.05,2010.0,23.45,2.68,Synthetic,Educational sustainability analytics
TXT-00193,rayon,Rayon,good,none,severe,11.49,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,65,75,Medium,Completed,False,34.47,6894.0,80.43,9.19,Synthetic,Educational sustainability analytics
TXT-00194,mixed_fabric,Mixed Fabric,good,low,moderate,9.4,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,41,65,65,Low,Manual Review Required,True,18.8,3760.0,47.0,6.11,Synthetic,Educational sustainability analytics
TXT-00195,acrylic,Acrylic,excellent,high,severe,2.87,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,1.44,229.6,2.87,0.86,Synthetic,Educational sustainability analytics
TXT-00196,linen,Linen,poor,low,none,9.93,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,29.79,5958.0,69.51,7.94,Synthetic,Educational sustainability analytics
TXT-00197,polyester,Polyester,excellent,low,none,3.38,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,79,65,95,Medium,Completed,False,27.04,7436.0,60.84,3.38,Synthetic,Educational sustainability analytics
TXT-00198,nylon,Nylon,good,none,minor,14.13,RULE-005,Good condition donation,Donation,Reuse,80,65,95,High,Completed,False,98.91,26847.0,226.08,14.13,Synthetic,Educational sustainability analytics
TXT-00199,mixed_fabric,Mixed Fabric,excellent,none,none,10.17,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,89,65,95,High,Completed,False,81.36,22374.0,183.06,10.17,Synthetic,Educational sustainability analytics
TXT-00200,linen,Linen,good,low,moderate,3.39,RULE-006,Repairable textile,Repair and Reuse,Repair,66,90,85,Medium,Completed,False,22.04,5763.0,47.46,3.22,Synthetic,Educational sustainability analytics
TXT-00201,acrylic,Acrylic,excellent,low,minor,7.4,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,75,65,95,Medium,Completed,False,59.2,16280.0,133.2,7.4,Synthetic,Educational sustainability analytics
TXT-00202,linen,Linen,excellent,low,moderate,4.66,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,56,90,75,Medium,Manual Review Required,True,13.98,2796.0,32.62,3.73,Synthetic,Educational sustainability analytics
TXT-00203,silk,Silk,fair,medium,minor,7.56,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,7.56,1134.0,15.12,3.02,Synthetic,Educational sustainability analytics
